timestamp,subdir,target,compiled,ran,ok,phase,output_len
2025-10-05 00:08:17,pair17,fixed,True,True,True,run,146
2025-10-05 00:08:17,pair17,vulnerable,False,False,False,compile,563
2025-10-05 00:08:18,pair1,fixed,True,True,True,run,143
2025-10-05 00:08:18,pair1,vulnerable,True,True,False,run,509
2025-10-05 00:08:19,pair10,fixed,True,True,True,run,150
2025-10-05 00:08:19,pair10,vulnerable,True,True,True,run,150
2025-10-05 00:08:20,pair6,fixed,True,True,True,run,143
2025-10-05 00:08:20,pair6,vulnerable,False,False,False,compile,553
2025-10-05 00:08:21,pair8,fixed,True,True,True,run,143
2025-10-05 00:08:21,pair8,vulnerable,True,True,False,run,519
2025-10-05 00:08:21,pair2,fixed,True,True,True,run,143
2025-10-05 00:08:21,pair2,vulnerable,False,False,False,compile,298
2025-10-05 00:08:22,pair14,fixed,True,True,True,run,150
2025-10-05 00:08:22,pair14,vulnerable,True,True,True,run,150
2025-10-05 00:08:23,pair19,fixed,True,True,True,run,150
2025-10-05 00:08:23,pair19,vulnerable,True,True,False,run,571
2025-10-05 00:08:23,pair5,fixed,True,True,True,run,143
2025-10-05 00:08:23,pair5,vulnerable,True,True,False,run,519
2025-10-05 00:08:24,pair13,fixed,True,True,True,run,144
2025-10-05 00:08:24,pair13,vulnerable,True,True,True,run,144
2025-10-05 00:08:25,pair11,fixed,True,True,True,run,150
2025-10-05 00:08:25,pair11,vulnerable,True,True,True,run,150
2025-10-05 00:08:26,pair7,fixed,True,True,True,run,144
2025-10-05 00:08:26,pair7,vulnerable,True,True,False,run,538
2025-10-05 00:08:26,pair16,fixed,True,True,True,run,152
2025-10-05 00:08:26,pair16,vulnerable,False,False,False,compile,368
2025-10-05 00:08:27,pair20,fixed,True,True,True,run,152
2025-10-05 00:08:27,pair20,vulnerable,True,True,False,run,57
2025-10-05 00:08:28,pair4,fixed,True,True,True,run,151
2025-10-05 00:08:28,pair4,vulnerable,True,True,False,run,549
2025-10-05 00:08:29,pair12,fixed,True,True,True,run,150
2025-10-05 00:08:29,pair12,vulnerable,True,True,False,run,567
