timestamp,subdir,target,compiled,ran,ok,phase,output_len
2025-10-04 13:13:04,pair2,fixed,True,True,True,run,159
2025-10-04 13:13:04,pair2,vulnerable,True,True,False,run,571
2025-10-04 13:13:05,pair8,fixed,True,True,True,run,159
2025-10-04 13:13:05,pair8,vulnerable,True,True,False,run,526
2025-10-04 13:13:06,pair11,fixed,True,True,True,run,151
2025-10-04 13:13:06,pair11,vulnerable,True,True,False,run,479
2025-10-04 13:13:07,pair16,fixed,True,True,True,run,159
2025-10-04 13:13:07,pair16,vulnerable,True,True,False,run,524
2025-10-04 13:13:08,pair5,fixed,True,True,True,run,159
2025-10-04 13:13:08,pair5,vulnerable,True,True,False,run,542
2025-10-04 13:13:08,pair1,fixed,True,True,True,run,157
2025-10-04 13:13:08,pair1,vulnerable,False,False,False,compile,1058
2025-10-04 13:13:09,pair20,fixed,True,True,True,run,159
2025-10-04 13:13:09,pair20,vulnerable,True,True,False,run,508
2025-10-04 13:13:10,pair12,fixed,True,True,True,run,156
2025-10-04 13:13:10,pair12,vulnerable,True,True,False,run,513
2025-10-04 13:13:10,pair18,fixed,True,True,True,run,143
2025-10-04 13:13:10,pair18,vulnerable,True,True,False,run,455
2025-10-04 13:13:11,pair15,fixed,True,True,True,run,154
2025-10-04 13:13:11,pair15,vulnerable,True,True,True,run,154
2025-10-04 13:13:12,pair6,fixed,True,True,True,run,159
2025-10-04 13:13:12,pair6,vulnerable,True,True,False,run,598
2025-10-04 13:13:13,pair4,fixed,True,True,True,run,159
2025-10-04 13:13:13,pair4,vulnerable,True,True,False,run,534
2025-10-04 13:13:14,pair17,fixed,True,True,True,run,143
2025-10-04 13:13:14,pair17,vulnerable,True,True,True,run,143
2025-10-04 13:13:15,pair10,fixed,True,True,True,run,159
2025-10-04 13:13:15,pair10,vulnerable,True,True,False,run,539
2025-10-04 13:13:15,pair9,fixed,True,True,True,run,143
2025-10-04 13:13:15,pair9,vulnerable,False,False,False,compile,895
2025-10-04 13:13:16,pair3,fixed,True,True,True,run,161
2025-10-04 13:13:16,pair3,vulnerable,False,False,False,compile,604
2025-10-04 13:13:17,pair7,fixed,True,True,True,run,148
2025-10-04 13:13:17,pair7,vulnerable,True,True,False,run,479
2025-10-04 13:13:18,pair14,fixed,True,True,True,run,143
2025-10-04 13:13:18,pair14,vulnerable,True,True,True,run,143
2025-10-04 13:13:18,pair19,fixed,True,True,True,run,143
2025-10-04 13:13:18,pair19,vulnerable,False,False,False,compile,359
2025-10-04 13:13:19,pair13,fixed,True,True,True,run,159
2025-10-04 13:13:19,pair13,vulnerable,True,True,False,run,511
2025-10-04 13:13:20,pair2,fixed,True,True,True,run,159
2025-10-04 13:13:20,pair2,vulnerable,True,True,False,run,571
2025-10-04 13:13:21,pair8,fixed,True,True,True,run,159
2025-10-04 13:13:21,pair8,vulnerable,True,True,False,run,526
2025-10-04 13:13:22,pair11,fixed,True,True,True,run,151
2025-10-04 13:13:22,pair11,vulnerable,True,True,False,run,479
2025-10-04 13:13:23,pair16,fixed,True,True,True,run,159
2025-10-04 13:13:23,pair16,vulnerable,True,True,False,run,524
2025-10-04 13:13:23,pair5,fixed,True,True,True,run,159
2025-10-04 13:13:23,pair5,vulnerable,True,True,False,run,542
2025-10-04 13:13:24,pair1,fixed,True,True,True,run,157
2025-10-04 13:13:24,pair1,vulnerable,False,False,False,compile,1058
2025-10-04 13:13:25,pair20,fixed,True,True,True,run,159
2025-10-04 13:13:25,pair20,vulnerable,True,True,False,run,508
2025-10-04 13:13:26,pair12,fixed,True,True,True,run,156
2025-10-04 13:13:26,pair12,vulnerable,True,True,False,run,513
2025-10-04 13:13:26,pair18,fixed,True,True,True,run,143
2025-10-04 13:13:26,pair18,vulnerable,True,True,False,run,455
2025-10-04 13:13:27,pair15,fixed,True,True,True,run,154
2025-10-04 13:13:27,pair15,vulnerable,True,True,True,run,154
2025-10-04 13:13:28,pair6,fixed,True,True,True,run,159
2025-10-04 13:13:28,pair6,vulnerable,True,True,False,run,598
2025-10-04 13:13:29,pair4,fixed,True,True,True,run,159
2025-10-04 13:13:29,pair4,vulnerable,True,True,False,run,534
2025-10-04 13:13:30,pair17,fixed,True,True,True,run,143
2025-10-04 13:13:30,pair17,vulnerable,True,True,True,run,143
2025-10-04 13:13:30,pair10,fixed,True,True,True,run,159
2025-10-04 13:13:30,pair10,vulnerable,True,True,False,run,539
2025-10-04 13:13:31,pair9,fixed,True,True,True,run,143
2025-10-04 13:13:31,pair9,vulnerable,False,False,False,compile,895
2025-10-04 13:13:32,pair3,fixed,True,True,True,run,161
2025-10-04 13:13:32,pair3,vulnerable,False,False,False,compile,604
2025-10-04 13:13:33,pair7,fixed,True,True,True,run,148
2025-10-04 13:13:33,pair7,vulnerable,True,True,False,run,479
2025-10-04 13:13:33,pair14,fixed,True,True,True,run,143
2025-10-04 13:13:33,pair14,vulnerable,True,True,True,run,143
2025-10-04 13:13:34,pair19,fixed,True,True,True,run,143
2025-10-04 13:13:34,pair19,vulnerable,False,False,False,compile,359
2025-10-04 13:13:35,pair13,fixed,True,True,True,run,159
2025-10-04 13:13:35,pair13,vulnerable,True,True,False,run,511
