timestamp,subdir,target,compiled,ran,ok,phase,output_len
2025-10-01 19:46:45,pair7,fixed,True,True,True,run,145
2025-10-01 19:46:45,pair7,vulnerable,True,True,False,run,535
2025-10-01 19:46:46,pair14,fixed,True,True,True,run,143
2025-10-01 19:46:46,pair14,vulnerable,True,True,True,run,143
2025-10-01 19:46:47,pair13,fixed,True,True,True,run,143
2025-10-01 19:46:47,pair13,vulnerable,True,True,False,run,454
2025-10-01 19:46:47,pair19,fixed,True,True,True,run,148
2025-10-01 19:46:47,pair19,vulnerable,True,True,False,run,518
2025-10-01 19:46:48,pair4,fixed,True,True,True,run,150
2025-10-01 19:46:48,pair4,vulnerable,True,True,True,run,150
2025-10-01 19:46:49,pair17,fixed,True,True,True,run,138
2025-10-01 19:46:49,pair17,vulnerable,True,True,True,run,138
2025-10-01 19:46:50,pair10,fixed,True,True,True,run,145
2025-10-01 19:46:50,pair10,vulnerable,True,True,False,run,481
2025-10-01 19:46:50,pair3,fixed,True,True,True,run,154
2025-10-01 19:46:50,pair3,vulnerable,True,True,True,run,154
2025-10-01 19:46:51,pair9,fixed,True,True,True,run,145
2025-10-01 19:46:51,pair9,vulnerable,True,True,False,run,502
2025-10-01 19:46:52,pair18,fixed,True,True,True,run,154
2025-10-01 19:46:52,pair18,vulnerable,False,False,False,compile,1190
2025-10-01 19:46:53,pair12,fixed,True,True,True,run,143
2025-10-01 19:46:53,pair12,vulnerable,True,True,True,run,143
2025-10-01 19:46:53,pair1,fixed,True,True,True,run,143
2025-10-01 19:46:53,pair1,vulnerable,False,False,False,compile,306
2025-10-01 19:46:54,pair20,fixed,True,True,True,run,157
2025-10-01 19:46:54,pair20,vulnerable,False,False,False,compile,334
2025-10-01 19:46:54,pair6,fixed,True,True,True,run,150
2025-10-01 19:46:54,pair6,vulnerable,False,False,False,compile,294
2025-10-01 19:46:55,pair15,fixed,True,True,True,run,144
2025-10-01 19:46:55,pair15,vulnerable,False,False,False,compile,1325
2025-10-01 19:46:56,pair11,fixed,True,True,True,run,145
2025-10-01 19:46:56,pair11,vulnerable,True,True,False,run,16
2025-10-01 19:46:57,pair8,fixed,True,True,True,run,150
2025-10-01 19:46:57,pair8,vulnerable,False,False,False,compile,306
2025-10-01 19:46:57,pair2,fixed,True,True,True,run,156
2025-10-01 19:46:57,pair2,vulnerable,False,False,False,compile,1016
2025-10-01 19:46:58,pair5,fixed,True,True,True,run,148
