timestamp,subdir,target,compiled,ran,ok,phase,output_len
2025-10-01 12:55:28,pair2,fixed,True,True,True,run,152
2025-10-01 12:55:28,pair2,vulnerable,True,True,True,run,152
2025-10-01 12:55:29,pair8,fixed,True,True,True,run,149
2025-10-01 12:55:29,pair8,vulnerable,True,True,False,run,513
2025-10-01 12:55:30,pair16,fixed,True,True,True,run,162
2025-10-01 12:55:30,pair16,vulnerable,True,True,True,run,162
2025-10-01 12:55:31,pair11,fixed,True,True,True,run,151
2025-10-01 12:55:31,pair11,vulnerable,True,True,False,run,513
2025-10-01 12:55:32,pair5,fixed,True,True,True,run,151
2025-10-01 12:55:32,pair5,vulnerable,True,True,False,run,486
2025-10-01 12:55:33,pair1,fixed,True,True,True,run,143
2025-10-01 12:55:33,pair1,vulnerable,True,True,True,run,143
2025-10-01 12:55:34,pair15,fixed,False,False,False,compile,1284
2025-10-01 12:55:34,pair15,vulnerable,True,True,True,run,159
2025-10-01 12:55:35,pair18,fixed,True,True,True,run,163
2025-10-01 12:55:35,pair18,vulnerable,True,True,False,run,526
2025-10-01 12:55:36,pair12,fixed,True,True,True,run,162
2025-10-01 12:55:36,pair12,vulnerable,True,True,False,run,558
2025-10-01 12:55:37,pair6,fixed,True,True,True,run,159
2025-10-01 12:55:37,pair6,vulnerable,True,True,False,run,511
2025-10-01 12:55:38,pair20,fixed,True,True,True,run,151
2025-10-01 12:55:38,pair20,vulnerable,True,True,False,run,503
2025-10-01 12:55:38,pair10,fixed,True,True,True,run,159
2025-10-01 12:55:38,pair10,vulnerable,True,True,True,run,159
2025-10-01 12:55:39,pair4,fixed,True,True,True,run,151
2025-10-01 12:55:39,pair4,vulnerable,True,True,False,run,507
2025-10-01 12:55:40,pair9,fixed,True,True,True,run,151
2025-10-01 12:55:40,pair9,vulnerable,False,False,False,compile,586
2025-10-01 12:55:41,pair3,fixed,True,True,True,run,165
2025-10-01 12:55:41,pair3,vulnerable,True,True,False,run,739
2025-10-01 12:55:42,pair17,fixed,True,True,True,run,161
2025-10-01 12:55:42,pair17,vulnerable,True,True,False,run,562
2025-10-01 12:55:43,pair13,fixed,True,True,True,run,151
2025-10-01 12:55:43,pair13,vulnerable,True,True,False,run,473
2025-10-01 12:55:44,pair19,fixed,True,True,True,run,151
2025-10-01 12:55:44,pair19,vulnerable,True,True,False,run,479
2025-10-01 12:55:45,pair7,fixed,True,True,True,run,151
2025-10-01 12:55:45,pair7,vulnerable,True,True,False,run,485
2025-10-01 12:55:46,pair14,fixed,True,True,True,run,157
2025-10-01 12:55:46,pair14,vulnerable,True,True,False,run,501
2025-10-01 12:55:47,pair2,fixed,True,True,True,run,152
2025-10-01 12:55:47,pair2,vulnerable,True,True,True,run,152
2025-10-01 12:55:47,pair8,fixed,True,True,True,run,149
2025-10-01 12:55:47,pair8,vulnerable,True,True,False,run,513
2025-10-01 12:55:48,pair16,fixed,True,True,True,run,162
2025-10-01 12:55:48,pair16,vulnerable,True,True,True,run,162
2025-10-01 12:55:49,pair11,fixed,True,True,True,run,151
2025-10-01 12:55:49,pair11,vulnerable,True,True,False,run,513
2025-10-01 12:55:50,pair5,fixed,True,True,True,run,151
2025-10-01 12:55:50,pair5,vulnerable,True,True,False,run,486
2025-10-01 12:55:51,pair1,fixed,True,True,True,run,143
2025-10-01 12:55:51,pair1,vulnerable,True,True,True,run,143
2025-10-01 12:55:52,pair15,fixed,False,False,False,compile,1284
2025-10-01 12:55:52,pair15,vulnerable,True,True,True,run,159
2025-10-01 12:55:53,pair18,fixed,True,True,True,run,163
2025-10-01 12:55:53,pair18,vulnerable,True,True,False,run,526
2025-10-01 12:55:54,pair12,fixed,True,True,True,run,162
2025-10-01 12:55:54,pair12,vulnerable,True,True,False,run,558
2025-10-01 12:55:55,pair6,fixed,True,True,True,run,159
2025-10-01 12:55:55,pair6,vulnerable,True,True,False,run,511
2025-10-01 12:55:56,pair20,fixed,True,True,True,run,151
2025-10-01 12:55:56,pair20,vulnerable,True,True,False,run,503
2025-10-01 12:55:57,pair10,fixed,True,True,True,run,159
2025-10-01 12:55:57,pair10,vulnerable,True,True,True,run,159
2025-10-01 12:55:57,pair4,fixed,True,True,True,run,151
2025-10-01 12:55:57,pair4,vulnerable,True,True,False,run,507
2025-10-01 12:55:58,pair9,fixed,True,True,True,run,151
2025-10-01 12:55:58,pair9,vulnerable,False,False,False,compile,586
2025-10-01 12:55:59,pair3,fixed,True,True,True,run,165
2025-10-01 12:55:59,pair3,vulnerable,True,True,False,run,739
2025-10-01 12:56:00,pair17,fixed,True,True,True,run,161
2025-10-01 12:56:00,pair17,vulnerable,True,True,False,run,562
2025-10-01 12:56:01,pair13,fixed,True,True,True,run,151
2025-10-01 12:56:01,pair13,vulnerable,True,True,False,run,473
2025-10-01 12:56:02,pair19,fixed,True,True,True,run,151
2025-10-01 12:56:02,pair19,vulnerable,True,True,False,run,479
2025-10-01 12:56:03,pair7,fixed,True,True,True,run,151
2025-10-01 12:56:03,pair7,vulnerable,True,True,False,run,485
2025-10-01 12:56:04,pair14,fixed,True,True,True,run,157
2025-10-01 12:56:04,pair14,vulnerable,True,True,False,run,501
2025-10-01 12:58:36,pair2,fixed,True,True,True,run,152
2025-10-01 12:58:36,pair2,vulnerable,False,False,True,none,0
2025-10-01 12:58:37,pair8,fixed,True,True,True,run,149
2025-10-01 12:58:37,pair8,vulnerable,True,True,False,run,513
2025-10-01 12:58:38,pair16,fixed,True,True,True,run,162
2025-10-01 12:58:38,pair16,vulnerable,False,False,True,none,0
2025-10-01 12:58:39,pair11,fixed,True,True,True,run,151
2025-10-01 12:58:39,pair11,vulnerable,True,True,False,run,513
2025-10-01 12:58:40,pair5,fixed,True,True,True,run,151
2025-10-01 12:58:40,pair5,vulnerable,True,True,False,run,486
