timestamp,subdir,target,compiled,ran,ok,phase,output_len
2025-10-06 13:20:30,pair17,fixed,True,True,False,run,456
2025-10-06 13:20:30,pair17,vulnerable,True,True,False,run,461
2025-10-06 13:20:31,pair5,fixed,True,True,True,run,138
2025-10-06 13:20:31,pair5,vulnerable,True,True,False,run,491
2025-10-06 13:20:33,pair19,fixed,True,True,False,run,464
2025-10-06 13:20:33,pair19,vulnerable,True,True,False,run,469
2025-10-06 13:20:34,pair13,fixed,True,True,True,run,143
2025-10-06 13:20:34,pair13,vulnerable,True,True,True,run,143
2025-10-06 13:20:38,pair14,fixed,True,True,True,run,143
2025-10-06 13:20:38,pair14,vulnerable,True,True,False,run,443
2025-10-06 13:20:39,pair2,fixed,True,True,True,run,143
2025-10-06 13:20:39,pair2,vulnerable,True,True,False,run,516
2025-10-06 13:20:40,pair8,fixed,True,True,True,run,149
2025-10-06 13:20:40,pair8,vulnerable,True,True,True,run,149
2025-10-06 13:20:41,pair16,fixed,True,True,True,run,153
2025-10-06 13:20:41,pair16,vulnerable,True,True,False,run,546
2025-10-06 13:20:42,pair15,fixed,True,True,True,run,144
2025-10-06 13:20:42,pair15,vulnerable,True,True,False,run,529
2025-10-06 13:20:45,pair20,fixed,True,True,True,run,140
2025-10-06 13:20:45,pair20,vulnerable,True,True,False,run,480
2025-10-06 13:20:46,pair4,fixed,True,True,True,run,140
2025-10-06 13:20:46,pair4,vulnerable,True,True,False,run,450
2025-10-06 13:20:50,pair12,fixed,True,True,False,run,512
2025-10-06 13:20:50,pair12,vulnerable,True,True,False,run,514
2025-10-06 13:20:53,pair17,fixed,True,True,False,run,456
2025-10-06 13:20:53,pair17,vulnerable,True,True,False,run,461
2025-10-06 13:20:54,pair5,fixed,True,True,True,run,138
2025-10-06 13:20:54,pair5,vulnerable,True,True,False,run,491
2025-10-06 13:20:56,pair19,fixed,True,True,False,run,464
2025-10-06 13:20:56,pair19,vulnerable,True,True,False,run,469
2025-10-06 13:20:57,pair13,fixed,True,True,True,run,143
2025-10-06 13:20:57,pair13,vulnerable,True,True,True,run,143
2025-10-06 13:21:01,pair14,fixed,True,True,True,run,143
2025-10-06 13:21:01,pair14,vulnerable,True,True,False,run,443
2025-10-06 13:21:02,pair2,fixed,True,True,True,run,143
2025-10-06 13:21:02,pair2,vulnerable,True,True,False,run,516
2025-10-06 13:21:03,pair8,fixed,True,True,True,run,149
2025-10-06 13:21:03,pair8,vulnerable,True,True,True,run,149
2025-10-06 13:21:04,pair16,fixed,True,True,True,run,153
2025-10-06 13:21:04,pair16,vulnerable,True,True,False,run,546
2025-10-06 13:21:05,pair15,fixed,True,True,True,run,144
2025-10-06 13:21:05,pair15,vulnerable,True,True,False,run,529
2025-10-06 13:21:08,pair20,fixed,True,True,True,run,140
