timestamp,subdir,target,compiled,ran,ok,phase,output_len
2025-09-30 11:08:41,pair20,fixed,False,False,False,none,0
2025-09-30 11:08:41,pair20,vulnerable,True,True,False,run,610
2025-09-30 11:08:41,pair20,fixed,False,False,False,none,0
2025-09-30 11:08:41,pair20,vulnerable,True,True,False,run,610
2025-09-30 11:11:20,pair20,fixed,False,False,False,none,0
2025-09-30 11:11:20,pair20,vulnerable,True,True,False,run,610
2025-09-30 11:11:20,pair20,fixed,False,False,False,none,0
2025-09-30 11:11:20,pair20,vulnerable,True,True,False,run,610
2025-09-30 11:12:54,pair12,fixed,False,False,False,none,0
2025-09-30 11:12:54,pair12,vulnerable,True,True,False,run,511
2025-09-30 11:12:54,pair12,fixed,False,False,False,none,0
2025-09-30 11:12:54,pair12,vulnerable,True,True,False,run,511
2025-09-30 11:15:52,pair20,fixed,False,False,False,none,0
2025-09-30 11:15:52,pair20,vulnerable,True,True,False,run,610
2025-09-30 11:15:52,pair20,fixed,False,False,False,none,0
2025-09-30 11:15:52,pair20,vulnerable,True,True,False,run,610
2025-09-30 11:16:36,pair12,fixed,False,False,False,none,0
2025-09-30 11:16:36,pair12,vulnerable,True,True,False,run,511
2025-09-30 11:16:37,pair12,fixed,False,False,False,none,0
2025-09-30 11:16:37,pair12,vulnerable,True,True,False,run,511
2025-09-30 11:17:13,pair18,fixed,False,False,False,none,0
2025-09-30 11:17:13,pair18,vulnerable,False,False,False,compile,516
2025-09-30 11:17:13,pair18,fixed,False,False,False,none,0
2025-09-30 11:17:13,pair18,vulnerable,False,False,False,compile,516
2025-09-30 11:18:52,pair15,fixed,False,False,False,none,0
2025-09-30 11:18:52,pair15,vulnerable,True,True,True,run,153
2025-09-30 11:18:53,pair15,fixed,False,False,False,none,0
2025-09-30 11:18:53,pair15,vulnerable,True,True,True,run,153
2025-09-30 11:20:27,pair7,fixed,False,False,False,none,0
2025-09-30 11:20:27,pair7,vulnerable,True,True,False,run,521
2025-09-30 11:20:28,pair7,fixed,False,False,False,none,0
2025-09-30 11:20:28,pair7,vulnerable,True,True,False,run,521
