timestamp,subdir,target,compiled,ran,ok,phase,output_len
2025-10-03 12:31:23,pair4,fixed,True,True,True,run,155
2025-10-03 12:31:23,pair4,vulnerable,False,False,False,compile,592
2025-10-03 12:31:24,pair11,fixed,True,True,False,run,536
2025-10-03 12:31:24,pair11,vulnerable,True,True,True,run,143
2025-10-03 12:31:25,pair16,fixed,True,True,True,run,143
2025-10-03 12:31:25,pair16,vulnerable,True,True,True,run,143
2025-10-03 12:31:26,pair3,fixed,True,True,False,run,523
2025-10-03 12:31:26,pair3,vulnerable,True,True,True,run,146
2025-10-03 12:31:27,pair9,fixed,True,True,True,run,155
2025-10-03 12:31:27,pair9,vulnerable,True,True,True,run,155
2025-10-03 12:31:27,pair7,fixed,True,True,True,run,153
2025-10-03 12:31:27,pair7,vulnerable,False,False,False,compile,560
2025-10-03 12:31:28,pair20,fixed,True,True,True,run,151
2025-10-03 12:31:28,pair20,vulnerable,True,True,False,run,496
2025-10-03 12:31:29,pair18,fixed,True,True,True,run,143
2025-10-03 12:31:29,pair18,vulnerable,True,True,False,run,520
2025-10-03 12:31:30,pair12,fixed,True,True,True,run,149
2025-10-03 12:31:30,pair12,vulnerable,True,True,False,run,501
2025-10-03 12:31:31,pair15,fixed,False,False,False,compile,519
2025-10-03 12:31:31,pair15,vulnerable,True,True,True,run,146
2025-10-03 12:31:31,pair17,fixed,True,True,True,run,143
2025-10-03 12:31:31,pair17,vulnerable,True,True,False,run,674
2025-10-03 12:31:32,pair8,fixed,True,True,True,run,147
2025-10-03 12:31:32,pair8,vulnerable,True,True,False,run,471
2025-10-03 12:31:33,pair2,fixed,True,True,True,run,150
2025-10-03 12:31:33,pair2,vulnerable,True,True,True,run,150
2025-10-03 12:31:34,pair5,fixed,False,False,False,compile,512
2025-10-03 12:31:34,pair5,vulnerable,True,True,False,run,478
2025-10-03 12:31:35,pair10,fixed,True,True,False,run,583
2025-10-03 12:31:35,pair10,vulnerable,True,True,True,run,155
2025-10-03 12:31:35,pair14,fixed,True,True,True,run,155
2025-10-03 12:31:35,pair14,vulnerable,True,True,True,run,155
2025-10-03 12:31:36,pair1,fixed,True,True,True,run,145
2025-10-03 12:31:36,pair1,vulnerable,True,True,True,run,145
2025-10-03 12:31:37,pair6,fixed,True,True,True,run,158
2025-10-03 12:31:37,pair6,vulnerable,False,False,False,compile,306
2025-10-03 12:31:37,pair13,fixed,False,False,False,compile,688
2025-10-03 12:31:37,pair13,vulnerable,True,True,True,run,150
2025-10-03 12:31:38,pair19,fixed,True,True,True,run,151
2025-10-03 12:31:38,pair19,vulnerable,True,True,False,run,552
2025-10-03 12:31:39,pair4,fixed,True,True,True,run,155
2025-10-03 12:31:39,pair4,vulnerable,False,False,False,compile,592
2025-10-03 12:31:39,pair11,fixed,True,True,False,run,536
2025-10-03 12:31:39,pair11,vulnerable,True,True,True,run,143
2025-10-03 12:31:40,pair16,fixed,True,True,True,run,143
2025-10-03 12:31:40,pair16,vulnerable,True,True,True,run,143
2025-10-03 12:31:41,pair3,fixed,True,True,False,run,523
2025-10-03 12:31:41,pair3,vulnerable,True,True,True,run,146
2025-10-03 12:31:42,pair9,fixed,True,True,True,run,155
2025-10-03 12:31:42,pair9,vulnerable,True,True,True,run,155
2025-10-03 12:31:43,pair7,fixed,True,True,True,run,153
