timestamp,subdir,target,compiled,ran,ok,phase,output_len
2025-10-05 23:07:28,pair20,fixed,True,True,True,run,162
2025-10-05 23:07:28,pair20,vulnerable,True,True,False,run,600
2025-10-05 23:07:29,pair18,fixed,True,True,True,run,163
2025-10-05 23:07:29,pair18,vulnerable,True,True,False,run,533
2025-10-05 23:07:30,pair12,fixed,True,True,True,run,143
2025-10-05 23:07:30,pair12,vulnerable,True,True,False,run,458
2025-10-05 23:07:31,pair15,fixed,True,True,True,run,162
2025-10-05 23:07:31,pair15,vulnerable,True,True,False,run,628
2025-10-05 23:07:32,pair7,fixed,True,True,True,run,162
2025-10-05 23:07:32,pair7,vulnerable,True,True,False,run,532
2025-10-05 23:07:33,pair3,fixed,True,True,True,run,163
2025-10-05 23:07:33,pair3,vulnerable,True,True,False,run,638
2025-10-05 23:07:34,pair11,fixed,True,True,True,run,156
2025-10-05 23:07:34,pair11,vulnerable,True,True,False,run,517
2025-10-05 23:07:35,pair9,fixed,True,True,True,run,143
2025-10-05 23:07:35,pair9,vulnerable,True,True,False,run,589
2025-10-05 23:07:36,pair4,fixed,True,True,True,run,145
2025-10-05 23:07:36,pair4,vulnerable,True,True,False,run,684
2025-10-05 23:07:37,pair16,fixed,True,True,True,run,167
2025-10-05 23:07:37,pair16,vulnerable,True,True,False,run,616
2025-10-05 23:07:38,pair14,fixed,True,True,True,run,159
2025-10-05 23:07:38,pair14,vulnerable,True,True,False,run,526
2025-10-05 23:07:39,pair6,fixed,True,True,True,run,163
2025-10-05 23:07:39,pair6,vulnerable,True,True,False,run,533
2025-10-05 23:07:40,pair13,fixed,True,True,True,run,159
2025-10-05 23:07:40,pair13,vulnerable,True,True,False,run,513
2025-10-05 23:07:41,pair1,fixed,True,True,True,run,143
2025-10-05 23:07:41,pair1,vulnerable,True,True,False,run,532
2025-10-05 23:07:42,pair19,fixed,True,True,True,run,162
2025-10-05 23:07:42,pair19,vulnerable,True,True,False,run,587
2025-10-05 23:07:43,pair5,fixed,True,True,True,run,158
2025-10-05 23:07:43,pair5,vulnerable,True,True,False,run,16
2025-10-05 23:07:44,pair17,fixed,True,True,True,run,143
2025-10-05 23:07:44,pair17,vulnerable,True,True,False,run,482
2025-10-05 23:07:45,pair8,fixed,True,True,True,run,165
2025-10-05 23:07:45,pair8,vulnerable,True,True,False,run,559
2025-10-05 23:07:46,pair2,fixed,True,True,True,run,164
2025-10-05 23:07:46,pair2,vulnerable,True,True,False,run,556
2025-10-05 23:07:47,pair10,fixed,True,True,True,run,162
2025-10-05 23:07:47,pair10,vulnerable,True,True,False,run,547
2025-10-05 23:07:48,pair20,fixed,True,True,True,run,162
2025-10-05 23:07:48,pair20,vulnerable,True,True,False,run,600
2025-10-05 23:07:49,pair18,fixed,True,True,True,run,163
2025-10-05 23:07:49,pair18,vulnerable,True,True,False,run,533
2025-10-05 23:07:50,pair12,fixed,True,True,True,run,143
2025-10-05 23:07:50,pair12,vulnerable,True,True,False,run,458
2025-10-05 23:07:51,pair15,fixed,True,True,True,run,162
2025-10-05 23:07:51,pair15,vulnerable,True,True,False,run,628
2025-10-05 23:07:52,pair7,fixed,True,True,True,run,162
2025-10-05 23:07:52,pair7,vulnerable,True,True,False,run,532
2025-10-05 23:07:53,pair3,fixed,True,True,True,run,163
2025-10-05 23:07:53,pair3,vulnerable,True,True,False,run,638
2025-10-05 23:07:54,pair11,fixed,True,True,True,run,156
2025-10-05 23:07:54,pair11,vulnerable,True,True,False,run,517
2025-10-05 23:07:55,pair9,fixed,True,True,True,run,143
2025-10-05 23:07:55,pair9,vulnerable,True,True,False,run,589
2025-10-05 23:07:56,pair4,fixed,True,True,True,run,145
2025-10-05 23:07:56,pair4,vulnerable,True,True,False,run,684
2025-10-05 23:07:57,pair16,fixed,True,True,True,run,167
2025-10-05 23:07:57,pair16,vulnerable,True,True,False,run,616
2025-10-05 23:07:58,pair14,fixed,True,True,True,run,159
2025-10-05 23:07:58,pair14,vulnerable,True,True,False,run,526
2025-10-05 23:07:59,pair6,fixed,True,True,True,run,163
2025-10-05 23:07:59,pair6,vulnerable,True,True,False,run,533
2025-10-05 23:08:00,pair13,fixed,True,True,True,run,159
2025-10-05 23:08:00,pair13,vulnerable,True,True,False,run,513
2025-10-05 23:08:01,pair1,fixed,True,True,True,run,143
2025-10-05 23:08:01,pair1,vulnerable,True,True,False,run,532
2025-10-05 23:08:02,pair19,fixed,True,True,True,run,162
2025-10-05 23:08:02,pair19,vulnerable,True,True,False,run,587
2025-10-05 23:08:03,pair5,fixed,True,True,True,run,158
2025-10-05 23:08:03,pair5,vulnerable,True,True,False,run,16
2025-10-05 23:08:04,pair17,fixed,True,True,True,run,143
2025-10-05 23:08:04,pair17,vulnerable,True,True,False,run,482
2025-10-05 23:08:05,pair8,fixed,True,True,True,run,165
2025-10-05 23:08:05,pair8,vulnerable,True,True,False,run,559
2025-10-05 23:08:06,pair2,fixed,True,True,True,run,164
2025-10-05 23:08:06,pair2,vulnerable,True,True,False,run,556
2025-10-05 23:08:07,pair10,fixed,True,True,True,run,162
2025-10-05 23:08:07,pair10,vulnerable,True,True,False,run,547
