timestamp,subdir,target,compiled,ran,ok,phase,output_len
2025-10-05 01:22:37,pair6,fixed,True,True,True,run,143
2025-10-05 01:22:37,pair6,vulnerable,True,True,False,run,454
2025-10-05 01:22:38,pair11,fixed,True,True,True,run,159
2025-10-05 01:22:38,pair11,vulnerable,True,True,False,run,537
2025-10-05 01:22:39,pair16,fixed,True,True,True,run,161
2025-10-05 01:22:39,pair16,vulnerable,False,False,False,compile,555
2025-10-05 01:22:39,pair1,fixed,True,True,True,run,143
2025-10-05 01:22:39,pair1,vulnerable,True,True,True,run,143
2025-10-05 01:22:40,pair5,fixed,True,True,True,run,177
2025-10-05 01:22:40,pair5,vulnerable,False,False,False,compile,567
2025-10-05 01:22:41,pair12,fixed,True,True,True,run,152
2025-10-05 01:22:41,pair12,vulnerable,True,True,False,run,510
2025-10-05 01:22:42,pair18,fixed,True,True,True,run,143
2025-10-05 01:22:42,pair18,vulnerable,True,True,False,run,488
2025-10-05 01:22:43,pair20,fixed,True,True,True,run,146
2025-10-05 01:22:43,pair20,vulnerable,True,True,False,run,648
2025-10-05 01:22:44,pair15,fixed,True,True,True,run,162
2025-10-05 01:22:44,pair15,vulnerable,True,True,True,run,162
2025-10-05 01:22:44,pair2,fixed,True,True,True,run,151
2025-10-05 01:22:44,pair2,vulnerable,False,False,False,compile,834
2025-10-05 01:22:45,pair8,fixed,True,True,True,run,155
2025-10-05 01:22:45,pair8,vulnerable,True,True,False,run,547
2025-10-05 01:22:46,pair17,fixed,True,True,True,run,151
2025-10-05 01:22:46,pair17,vulnerable,True,True,False,run,503
2025-10-05 01:22:47,pair10,fixed,True,True,True,run,146
2025-10-05 01:22:47,pair10,vulnerable,True,True,False,run,490
2025-10-05 01:22:48,pair7,fixed,True,True,True,run,143
2025-10-05 01:22:48,pair7,vulnerable,False,False,False,compile,294
2025-10-05 01:22:49,pair9,fixed,True,True,True,run,144
2025-10-05 01:22:49,pair9,vulnerable,True,True,True,run,144
2025-10-05 01:22:50,pair3,fixed,True,True,True,run,160
2025-10-05 01:22:50,pair3,vulnerable,True,True,False,run,548
2025-10-05 01:22:51,pair14,fixed,True,True,True,run,152
2025-10-05 01:22:51,pair14,vulnerable,False,False,False,compile,747
2025-10-05 01:22:51,pair19,fixed,True,True,True,run,138
2025-10-05 01:22:51,pair19,vulnerable,True,True,False,run,567
2025-10-05 01:22:52,pair13,fixed,True,True,True,run,160
2025-10-05 01:22:52,pair13,vulnerable,True,True,False,run,605
2025-10-05 01:22:53,pair4,fixed,True,True,True,run,152
2025-10-05 01:22:53,pair4,vulnerable,False,False,False,compile,563
2025-10-05 01:22:54,pair6,fixed,True,True,True,run,143
2025-10-05 01:22:54,pair6,vulnerable,True,True,False,run,454
2025-10-05 01:22:55,pair11,fixed,True,True,True,run,159
2025-10-05 01:22:55,pair11,vulnerable,True,True,False,run,537
2025-10-05 01:22:55,pair16,fixed,True,True,True,run,161
2025-10-05 01:22:55,pair16,vulnerable,False,False,False,compile,555
2025-10-05 01:22:56,pair1,fixed,True,True,True,run,143
2025-10-05 01:22:56,pair1,vulnerable,True,True,True,run,143
2025-10-05 01:22:57,pair5,fixed,True,True,True,run,177
2025-10-05 01:22:57,pair5,vulnerable,False,False,False,compile,567
2025-10-05 01:22:57,pair12,fixed,True,True,True,run,152
2025-10-05 01:22:57,pair12,vulnerable,True,True,False,run,510
2025-10-05 01:22:59,pair18,fixed,True,True,True,run,143
2025-10-05 01:22:59,pair18,vulnerable,True,True,False,run,488
2025-10-05 01:23:00,pair20,fixed,True,True,True,run,146
2025-10-05 01:23:00,pair20,vulnerable,True,True,False,run,648
2025-10-05 01:23:01,pair15,fixed,True,True,True,run,162
2025-10-05 01:23:01,pair15,vulnerable,True,True,True,run,162
2025-10-05 01:23:01,pair2,fixed,True,True,True,run,151
2025-10-05 01:23:01,pair2,vulnerable,False,False,False,compile,834
2025-10-05 01:23:02,pair8,fixed,True,True,True,run,155
2025-10-05 01:23:02,pair8,vulnerable,True,True,False,run,547
2025-10-05 01:23:03,pair17,fixed,True,True,True,run,151
2025-10-05 01:23:03,pair17,vulnerable,True,True,False,run,503
2025-10-05 01:23:04,pair10,fixed,True,True,True,run,146
2025-10-05 01:23:04,pair10,vulnerable,True,True,False,run,490
2025-10-05 01:23:05,pair7,fixed,True,True,True,run,143
2025-10-05 01:23:05,pair7,vulnerable,False,False,False,compile,294
2025-10-05 01:23:06,pair9,fixed,True,True,True,run,144
2025-10-05 01:23:06,pair9,vulnerable,True,True,True,run,144
2025-10-05 01:23:07,pair3,fixed,True,True,True,run,160
2025-10-05 01:23:07,pair3,vulnerable,True,True,False,run,548
2025-10-05 01:23:08,pair14,fixed,True,True,True,run,152
2025-10-05 01:23:08,pair14,vulnerable,False,False,False,compile,747
2025-10-05 01:23:08,pair19,fixed,True,True,True,run,138
2025-10-05 01:23:08,pair19,vulnerable,True,True,False,run,567
2025-10-05 01:23:09,pair13,fixed,True,True,True,run,160
2025-10-05 01:23:09,pair13,vulnerable,True,True,False,run,605
2025-10-05 01:23:10,pair4,fixed,True,True,True,run,152
2025-10-05 01:23:10,pair4,vulnerable,False,False,False,compile,563
