timestamp,subdir,target,compiled,ran,ok,phase,output_len
2025-10-03 16:15:50,pair10,fixed,True,True,True,run,153
2025-10-03 16:15:50,pair10,vulnerable,True,True,False,run,497
2025-10-03 16:15:51,pair17,fixed,True,True,True,run,146
2025-10-03 16:15:51,pair17,vulnerable,True,True,False,run,479
2025-10-03 16:15:51,pair7,fixed,True,True,True,run,151
2025-10-03 16:15:51,pair7,vulnerable,True,True,False,run,499
2025-10-03 16:15:52,pair3,fixed,True,True,True,run,151
2025-10-03 16:15:52,pair3,vulnerable,True,True,True,run,151
2025-10-03 16:15:53,pair9,fixed,True,True,True,run,151
2025-10-03 16:15:53,pair9,vulnerable,True,True,False,run,552
2025-10-03 16:15:54,pair13,fixed,True,True,True,run,151
2025-10-03 16:15:54,pair13,vulnerable,True,True,False,run,492
2025-10-03 16:15:54,pair19,fixed,True,True,True,run,151
2025-10-03 16:15:54,pair19,vulnerable,False,False,False,compile,594
2025-10-03 16:15:55,pair14,fixed,True,True,True,run,147
2025-10-03 16:15:55,pair14,vulnerable,True,True,False,run,533
2025-10-03 16:15:56,pair4,fixed,True,True,True,run,163
2025-10-03 16:15:56,pair4,vulnerable,True,True,False,run,595
2025-10-03 16:15:56,pair6,fixed,True,True,True,run,153
2025-10-03 16:15:56,pair6,vulnerable,True,True,False,run,554
2025-10-03 16:15:57,pair16,fixed,True,True,True,run,151
2025-10-03 16:15:57,pair16,vulnerable,True,True,True,run,151
2025-10-03 16:15:58,pair11,fixed,True,True,True,run,151
2025-10-03 16:15:58,pair11,vulnerable,True,True,False,run,497
2025-10-03 16:15:59,pair1,fixed,True,True,True,run,152
2025-10-03 16:15:59,pair1,vulnerable,True,True,False,run,486
2025-10-03 16:16:00,pair5,fixed,True,True,True,run,157
2025-10-03 16:16:00,pair5,vulnerable,True,True,False,run,553
2025-10-03 16:16:01,pair15,fixed,True,True,True,run,138
2025-10-03 16:16:01,pair15,vulnerable,True,True,False,run,450
2025-10-03 16:16:01,pair20,fixed,True,True,True,run,138
2025-10-03 16:16:01,pair20,vulnerable,True,True,True,run,138
2025-10-03 16:16:02,pair18,fixed,True,True,True,run,151
2025-10-03 16:16:02,pair18,vulnerable,True,True,False,run,553
2025-10-03 16:16:03,pair12,fixed,True,True,True,run,151
2025-10-03 16:16:03,pair12,vulnerable,True,True,True,run,151
2025-10-03 16:16:04,pair8,fixed,True,True,True,run,153
2025-10-03 16:16:04,pair8,vulnerable,True,True,False,run,504
2025-10-03 16:16:05,pair2,fixed,True,True,True,run,138
2025-10-03 16:16:05,pair2,vulnerable,True,True,False,run,437
2025-10-03 16:16:05,pair10,fixed,True,True,True,run,153
2025-10-03 16:16:05,pair10,vulnerable,True,True,False,run,497
2025-10-03 16:16:06,pair17,fixed,True,True,True,run,146
2025-10-03 16:16:06,pair17,vulnerable,True,True,False,run,479
2025-10-03 16:16:07,pair7,fixed,True,True,True,run,151
2025-10-03 16:16:07,pair7,vulnerable,True,True,False,run,499
2025-10-03 16:16:08,pair3,fixed,True,True,True,run,151
2025-10-03 16:16:08,pair3,vulnerable,True,True,True,run,151
2025-10-03 16:16:08,pair9,fixed,True,True,True,run,151
2025-10-03 16:16:08,pair9,vulnerable,True,True,False,run,552
2025-10-03 16:16:09,pair13,fixed,True,True,True,run,151
2025-10-03 16:16:09,pair13,vulnerable,True,True,False,run,492
2025-10-03 16:16:10,pair19,fixed,True,True,True,run,151
2025-10-03 16:16:10,pair19,vulnerable,False,False,False,compile,594
2025-10-03 16:16:10,pair14,fixed,True,True,True,run,147
2025-10-03 16:16:10,pair14,vulnerable,True,True,False,run,533
2025-10-03 16:16:11,pair4,fixed,True,True,True,run,163
2025-10-03 16:16:11,pair4,vulnerable,True,True,False,run,595
2025-10-03 16:16:12,pair6,fixed,True,True,True,run,153
2025-10-03 16:16:12,pair6,vulnerable,True,True,False,run,554
2025-10-03 16:16:13,pair16,fixed,True,True,True,run,151
2025-10-03 16:16:13,pair16,vulnerable,True,True,True,run,151
2025-10-03 16:16:14,pair11,fixed,True,True,True,run,151
2025-10-03 16:16:14,pair11,vulnerable,True,True,False,run,497
2025-10-03 16:16:14,pair1,fixed,True,True,True,run,152
2025-10-03 16:16:14,pair1,vulnerable,True,True,False,run,486
2025-10-03 16:16:15,pair5,fixed,True,True,True,run,157
2025-10-03 16:16:15,pair5,vulnerable,True,True,False,run,553
2025-10-03 16:16:16,pair15,fixed,True,True,True,run,138
2025-10-03 16:16:16,pair15,vulnerable,True,True,False,run,450
2025-10-03 16:16:17,pair20,fixed,True,True,True,run,138
2025-10-03 16:16:17,pair20,vulnerable,True,True,True,run,138
2025-10-03 16:16:18,pair18,fixed,True,True,True,run,151
2025-10-03 16:16:18,pair18,vulnerable,True,True,False,run,553
2025-10-03 16:16:19,pair12,fixed,True,True,True,run,151
2025-10-03 16:16:19,pair12,vulnerable,True,True,True,run,151
2025-10-03 16:16:19,pair8,fixed,True,True,True,run,153
2025-10-03 16:16:19,pair8,vulnerable,True,True,False,run,504
2025-10-03 16:16:20,pair2,fixed,True,True,True,run,138
2025-10-03 16:16:20,pair2,vulnerable,True,True,False,run,437
